,UniversalTime,FrameNr,EntireGameTime,Duration,TurnTime,WhosTurn,DiceValue,Human,Furhat,ifSnake,ifLadder
316,12:01:36:686,17909,716373,1550,2233,1,4,20,80,0,0
317,12:01:38:236,17948,717923,2416,3783,1,4,24,80,0,0
318,12:01:40:652,18008,720339,384,2416,0,1,24,80,0,0
319,12:01:41:036,18018,720723,2549,2800,0,1,24,81,0,0
320,12:01:43:585,18082,723272,384,2549,1,1,24,81,0,0
321,12:01:43:969,18091,723656,1127,2933,1,1,25,81,-21,0
322,12:01:45:096,18120,724783,2950,4060,1,1,4,81,0,0
323,12:01:48:046,18193,727733,1916,2950,0,5,4,81,0,0
324,12:01:49:962,18241,729649,2434,4866,0,5,4,86,0,0
325,12:01:52:396,18302,732083,1933,2434,1,5,4,86,0,0
326,12:01:54:329,18350,734016,2417,4367,1,5,9,86,0,0
327,12:01:56:746,18411,736433,1483,2417,0,4,9,86,0,0
328,12:01:58:229,18448,737916,2517,3900,0,4,9,90,0,0
329,12:02:00:746,18511,740433,317,2517,1,1,9,90,0,0
330,12:02:01:063,18519,740750,1816,2834,1,1,10,90,0,0
331,12:02:02:879,18564,742566,2317,1816,0,6,10,90,0,0
332,12:02:05:196,18622,744883,3233,4133,0,6,10,96,0,0
333,12:02:08:429,18703,748116,2300,3233,1,6,10,96,0,0
334,12:02:10:729,18760,750416,2951,5533,1,6,16,96,0,0
335,12:02:13:680,18834,753367,1199,2951,0,5,16,96,0,0
336,12:02:14:879,18864,754566,4401,4150,0,5,16,99,0,0
337,12:02:19:280,18974,758967,4883,4401,1,0,0,0,0,0
338,12:02:24:163,19096,763850,1567,9284,1,4,0,0,0,0
339,12:02:25:730,19135,765417,5199,10851,1,4,4,0,0,0
340,12:02:30:929,19265,770616,418,5199,0,1,4,0,0,0
341,12:02:31:347,19276,771034,5133,5617,0,1,4,1,0,0
342,12:02:36:480,19404,776167,382,5133,1,1,4,1,0,0
343,12:02:36:862,19414,776549,4134,5515,1,1,5,1,0,0
344,12:02:40:996,19517,780683,767,4134,0,2,5,1,0,0
345,12:02:41:763,19536,781450,2383,4901,0,2,5,3,0,0
346,12:02:44:146,19596,783833,1567,2383,1,4,5,3,0,0
347,12:02:45:713,19635,785400,3750,3950,1,4,9,3,0,0
348,12:02:49:463,19729,789150,1550,3750,0,4,9,3,0,0
349,12:02:51:013,19768,790700,1634,5300,0,4,9,7,0,0
350,12:02:52:647,19808,792334,2216,1634,1,6,9,7,0,0
351,12:02:54:863,19864,794550,1717,3850,1,6,15,7,0,0
352,12:02:56:580,19907,796267,1449,1717,0,4,15,7,0,0
353,12:02:58:029,19943,797716,1043,3166,0,4,15,11,0,20
354,12:02:59:072,19969,798759,2033,4209,0,4,15,31,0,0
355,12:03:01:105,20020,800792,1200,2033,1,3,15,31,0,0
356,12:03:02:305,20050,801992,3101,3233,1,3,18,31,0,0
357,12:03:05:406,20127,805093,1533,3101,0,4,18,31,0,0
358,12:03:06:939,20166,806626,3049,4634,0,4,18,35,0,0
359,12:03:09:988,20242,809675,367,3049,1,1,18,35,0,0
360,12:03:10:355,20251,810042,910,3416,1,1,19,35,-18,0
361,12:03:11:265,20274,810952,4767,4326,1,1,1,35,0,0
362,12:03:16:032,20393,815719,1200,4767,0,3,1,35,0,0
363,12:03:17:232,20423,816919,5300,5967,0,3,1,38,0,0
364,12:03:22:532,20555,822219,367,5300,1,1,1,38,0,0
365,12:03:22:899,20565,822586,743,5667,1,1,2,38,0,15
366,12:03:23:642,20583,823329,2300,6410,1,1,17,38,0,0
367,12:03:25:942,20641,825629,1832,2300,0,5,17,38,0,0
368,12:03:27:774,20687,827461,1160,4132,0,5,17,43,-21,0
369,12:03:28:934,20716,828621,2400,5292,0,5,17,22,0,0
370,12:03:31:334,20776,831021,2266,2400,1,6,17,22,0,0
371,12:03:33:600,20832,833287,1143,4666,1,6,23,22,0,21
372,12:03:34:743,20861,834430,2533,5809,1,6,44,22,0,0
373,12:03:37:276,20924,836963,2333,2533,0,6,44,22,0,0
374,12:03:39:609,20982,839296,2367,4866,0,6,44,28,0,0
375,12:03:41:976,21042,841663,1150,2367,1,3,44,28,0,0
376,12:03:43:126,21070,842813,2767,3517,1,3,47,28,0,0
377,12:03:45:893,21140,845580,1883,2767,0,5,47,28,0,0
378,12:03:47:776,21187,847463,911,4650,0,5,47,33,-6,0
379,12:03:48:687,21209,848374,1967,5561,0,5,47,27,0,0
380,12:03:50:654,21259,850341,382,1967,1,1,47,27,0,0
381,12:03:51:036,21268,850723,2383,2349,1,1,48,27,0,0
382,12:03:53:419,21328,853106,1116,2383,0,3,48,27,0,0
383,12:03:54:535,21356,854222,2018,3499,0,3,48,30,0,0
384,12:03:56:553,21406,856240,388,2018,1,1,48,30,0,0
385,12:03:56:941,21416,856628,2845,2406,1,1,49,30,0,0
386,12:03:59:786,21487,859473,1550,2845,0,4,49,30,0,0
387,12:04:01:336,21526,861023,2150,4395,0,4,49,34,0,0
388,12:04:03:486,21579,863173,1484,2150,1,4,49,34,0,0
389,12:04:04:970,21616,864657,893,3634,1,4,53,34,-8,0
390,12:04:05:863,21639,865550,2533,4527,1,4,45,34,0,0
391,12:04:08:396,21702,868083,751,2533,0,2,45,34,0,0
392,12:04:09:147,21721,868834,1966,3284,0,2,45,36,0,0
393,12:04:11:113,21770,870800,1850,1966,1,5,45,36,0,0
394,12:04:12:963,21816,872650,728,3816,1,5,50,36,0,19
395,12:04:13:691,21834,873378,3399,4544,1,5,69,36,0,0
396,12:04:17:090,21919,876777,1900,3399,0,5,69,36,0,0
397,12:04:18:990,21967,878677,893,5299,0,5,69,41,-4,0
398,12:04:19:883,21989,879570,3016,6192,0,5,69,37,0,0
399,12:04:22:899,22065,882586,1484,3016,1,4,69,37,0,0
400,12:04:24:383,22102,884070,2099,4500,1,4,73,37,0,0
401,12:04:26:482,22154,886169,2251,2099,0,6,73,37,0,0
402,12:04:28:733,22210,888420,1160,4350,0,6,73,43,-21,0
403,12:04:29:893,22240,889580,1866,5510,0,6,73,22,0,0
404,12:04:31:759,22286,891446,1534,1866,1,4,73,22,0,0
405,12:04:33:293,22324,892980,1899,3400,1,4,77,22,0,0
406,12:04:35:192,22372,894879,1150,1899,0,3,77,22,0,0
407,12:04:36:342,22401,896029,1127,3049,0,3,77,25,-21,0
408,12:04:37:469,22429,897156,3133,4176,0,3,77,4,0,0
409,12:04:40:602,22507,900289,1066,3133,1,3,77,4,0,0
410,12:04:41:668,22534,901355,1850,4199,1,3,80,4,0,0
411,12:04:43:518,22580,903205,784,1850,0,2,80,4,0,0
412,12:04:44:302,22600,903989,2250,2634,0,2,80,6,0,0
413,12:04:46:552,22656,906239,383,2250,1,1,80,6,0,0
414,12:04:46:935,22666,906622,3299,2633,1,1,81,6,0,0
415,12:04:50:234,22748,909921,1150,3299,0,3,81,6,0,0
416,12:04:51:384,22777,911071,2868,4449,0,3,81,9,0,0
417,12:04:54:252,22848,913939,1133,2868,1,3,81,9,0,0
418,12:04:55:385,22877,915072,3533,4001,1,3,84,9,0,0
419,12:04:58:918,22965,918605,683,3533,0,2,84,9,0,0
420,12:04:59:601,22982,919288,1043,4216,0,2,84,11,0,20
421,12:05:00:644,23008,920331,3400,5259,0,2,84,31,0,0
422,12:05:04:044,23093,923731,1567,3400,1,4,84,31,0,0
423,12:05:05:611,23132,925298,2566,4967,1,4,88,31,0,0
424,12:05:08:177,23197,927864,1917,2566,0,5,88,31,0,0
425,12:05:10:094,23245,929781,2249,4483,0,5,88,36,0,0
426,12:05:12:343,23301,932030,2250,2249,1,6,88,36,0,0
427,12:05:14:593,23357,934280,910,4499,1,6,94,36,-8,0
428,12:05:15:503,23380,935190,3799,5409,1,6,86,36,0,0
429,12:05:19:302,23475,938989,1500,3799,0,4,86,36,0,0
430,12:05:20:802,23512,940489,1683,5299,0,4,86,40,0,0
431,12:05:22:485,23554,942172,1468,1683,1,4,86,40,0,0
432,12:05:23:953,23591,943640,2899,3151,1,4,90,40,0,0
433,12:05:26:852,23663,946539,1167,2899,0,3,90,40,0,0
434,12:05:28:019,23693,947706,1160,4066,0,3,90,43,-21,0
435,12:05:29:179,23722,948866,2366,5226,0,3,90,22,0,0
436,12:05:31:545,23781,951232,1551,2366,1,4,90,22,0,0
437,12:05:33:096,23820,952783,908,3917,1,4,94,22,-8,0
438,12:05:34:004,23842,953691,2100,4825,1,4,86,22,0,0
439,12:05:36:104,23895,955791,400,2100,0,1,86,22,0,0
440,12:05:36:504,23905,956191,1145,2500,0,1,86,23,0,21
441,12:05:37:649,23933,957336,2983,3645,0,1,86,44,0,0
442,12:05:40:632,24008,960319,1850,2983,1,5,86,44,0,0
443,12:05:42:482,24054,962169,1998,4833,1,5,91,44,0,0
444,12:05:44:480,24104,964167,1918,1998,0,5,91,44,0,0
445,12:05:46:398,24152,966085,2433,3916,0,5,91,49,0,0
446,12:05:48:831,24213,968518,2317,2433,1,6,91,49,0,0
447,12:05:51:148,24271,970835,3883,4750,1,6,97,49,0,0
448,12:05:55:031,24368,974718,1116,3883,0,3,97,49,0,0
449,12:05:56:147,24396,975834,1934,4999,0,3,97,52,0,0
450,12:05:58:081,24444,977768,783,1934,1,2,97,52,0,0
451,12:05:58:864,24464,978551,0,2717,1,2,99,52,0,0
452,12:05:58:864,24464,978551,9801,2717,1,2,99,52,0,0
453,12:06:08:665,24709,988352,6699,12518,1,0,0,0,0,0
454,12:06:15:364,24876,995051,1184,19217,1,3,0,0,0,0
455,12:06:16:548,24906,996235,2034,20401,1,3,3,0,0,0
456,12:06:18:582,24957,998269,1183,2034,0,3,3,0,0,0
457,12:06:19:765,24986,999452,4184,3217,0,3,3,3,0,0
458,12:06:23:949,25091,1003636,1933,4184,1,5,3,3,0,0
459,12:06:25:882,25139,1005569,1833,6117,1,5,8,3,0,0
460,12:06:27:715,25185,1007402,767,1833,0,2,8,3,0,0
461,12:06:28:482,25204,1008169,6283,2600,0,2,8,5,0,0
462,12:06:34:765,25361,1014452,1866,6283,1,5,8,5,0,0
463,12:06:36:631,25408,1016318,1451,8149,1,5,13,5,0,0
464,12:06:38:082,25444,1017769,400,1451,0,1,13,5,0,0
465,12:06:38:482,25454,1018169,2166,1851,0,1,13,6,0,0
466,12:06:40:648,25508,1020335,2317,2166,1,6,13,6,0,0
467,12:06:42:965,25566,1022652,910,4483,1,6,19,6,-18,0
468,12:06:43:875,25589,1023562,4949,5393,1,6,1,6,0,0
469,12:06:48:824,25713,1028511,1484,4949,0,4,1,6,0,0
470,12:06:50:308,25750,1029995,1801,6433,0,4,1,10,0,0
471,12:06:52:109,25795,1031796,1549,1801,1,4,1,10,0,0
