,UniversalTime,FrameNr,EntireGameTime,Duration,TurnTime,WhosTurn,DiceValue,Human,Furhat,ifSnake,ifLadder
426,17:04:07:618,26753,1070127,1851,3049,0,5,73,48,0,0
427,17:04:09:469,26799,1071978,895,4900,0,5,73,53,-8,0
428,17:04:10:364,26822,1072873,1365,5795,0,5,73,45,0,0
429,17:04:11:729,26856,1074238,368,1365,1,1,73,45,0,0
430,17:04:12:097,26865,1074606,1783,1733,1,1,74,45,0,0
431,17:04:13:880,26910,1076389,383,1783,0,1,74,45,0,0
432,17:04:14:263,26919,1076772,4950,2166,0,1,74,46,0,0
433,17:04:19:213,27043,1081722,1534,4950,1,4,74,46,0,0
434,17:04:20:747,27081,1083256,4766,6484,1,4,78,46,0,0
435,17:04:25:513,27201,1088022,784,4766,0,2,78,46,0,0
436,17:04:26:297,27220,1088806,3366,5550,0,2,78,48,0,0
437,17:04:29:663,27304,1092172,1468,3366,1,4,78,48,0,0
438,17:04:31:131,27341,1093640,1409,4834,1,4,82,48,-18,0
439,17:04:32:540,27376,1095049,2351,6243,1,4,64,48,0,0
440,17:04:34:891,27435,1097400,2283,2351,0,6,64,48,0,0
441,17:04:37:174,27492,1099683,2283,4634,0,6,64,54,0,0
442,17:04:39:457,27549,1101966,1917,2283,1,5,64,54,0,0
443,17:04:41:374,27597,1103883,1217,4200,1,5,69,54,0,0
444,17:04:42:591,27628,1105100,1916,1217,0,5,69,54,0,0
445,17:04:44:507,27675,1107016,2584,3133,0,5,69,59,0,0
446,17:04:47:091,27740,1109600,1501,2584,1,4,69,59,0,0
447,17:04:48:592,27778,1111101,1516,4085,1,4,73,59,0,0
448,17:04:50:108,27815,1112617,683,1516,0,2,73,59,0,0
449,17:04:50:791,27832,1113300,1667,2199,0,2,73,61,0,0
450,17:04:52:458,27874,1114967,749,1667,1,2,73,61,0,0
451,17:04:53:207,27893,1115716,2184,2416,1,2,75,61,0,0
452,17:04:55:391,27948,1117900,2316,2184,0,6,75,61,0,0
453,17:04:57:707,28005,1120216,5751,4500,0,6,75,67,0,0
454,17:05:03:458,28149,1125967,2216,5751,1,6,75,67,0,0
455,17:05:05:674,28205,1128183,2651,7967,1,6,81,67,0,0
456,17:05:08:325,28271,1130834,2249,2651,0,6,81,67,0,0
457,17:05:10:574,28327,1133083,2451,4900,0,6,81,73,0,0
458,17:05:13:025,28388,1135534,1549,2451,1,4,81,73,0,0
459,17:05:14:574,28427,1137083,894,4000,1,4,85,73,-12,0
460,17:05:15:468,28449,1137977,4166,4894,1,4,73,73,0,0
461,17:05:19:634,28554,1142143,1150,4166,0,3,73,73,0,0
462,17:05:20:784,28582,1143293,3717,5316,0,3,73,76,0,0
463,17:05:24:501,28675,1147010,1899,3717,1,5,73,76,0,0
464,17:05:26:400,28723,1148909,1567,5616,1,5,78,76,0,0
465,17:05:27:967,28762,1150476,384,1567,0,1,78,76,0,0
466,17:05:28:351,28772,1150860,4983,1951,0,1,78,77,0,0
467,17:05:33:334,28896,1155843,683,4983,1,2,78,77,0,0
468,17:05:34:017,28913,1156526,2401,5666,1,2,80,77,0,0
469,17:05:36:418,28973,1158927,2233,2401,0,6,80,77,0,0
470,17:05:38:651,29029,1161160,5856,4634,0,6,80,83,0,0
471,17:05:44:507,29175,1167016,777,5856,1,2,80,83,0,0
472,17:05:45:284,29195,1167793,1410,6633,1,2,82,83,-18,0
473,17:05:46:694,29230,1169203,3467,8043,1,2,64,83,0,0
474,17:05:50:161,29317,1172670,1916,3467,0,5,64,83,0,0
475,17:05:52:077,29365,1174586,4200,5383,0,5,64,88,0,0
476,17:05:56:277,29470,1178786,367,4200,1,1,64,88,0,0
477,17:05:56:644,29479,1179153,1867,4567,1,1,65,88,0,0
478,17:05:58:511,29526,1181020,2250,1867,0,6,65,88,0,0
479,17:06:00:761,29582,1183270,911,4117,0,6,65,94,-8,0
480,17:06:01:672,29605,1184181,3999,5028,0,6,65,86,0,0
481,17:06:05:671,29704,1188180,2250,3999,1,6,65,86,0,0
482,17:06:07:921,29761,1190430,1850,6249,1,6,71,86,0,0
483,17:06:09:771,29807,1192280,783,1850,0,2,71,86,0,0
484,17:06:10:554,29827,1193063,1956,2633,0,2,71,88,0,0
485,17:06:12:510,29875,1195019,2327,1956,1,6,71,88,0,0
486,17:06:14:837,29934,1197346,1867,4283,1,6,77,88,0,0
487,17:06:16:704,29980,1199213,2250,1867,0,6,77,88,0,0
488,17:06:18:954,30037,1201463,910,4117,0,6,77,94,-8,0
489,17:06:19:864,30059,1202373,1685,5027,0,6,77,86,0,0
490,17:06:21:549,30101,1204058,1848,1685,1,5,77,86,0,0
491,17:06:23:397,30148,1205906,1410,3533,1,5,82,86,-18,0
492,17:06:24:807,30183,1207316,3135,4943,1,5,64,86,0,0
493,17:06:27:942,30261,1210451,783,3135,0,2,64,86,0,0
494,17:06:28:725,30281,1211234,3933,3918,0,2,64,88,0,0
495,17:06:32:658,30379,1215167,2233,3933,1,6,64,88,0,0
496,17:06:34:891,30435,1217400,1634,6166,1,6,70,88,0,0
497,17:06:36:525,30476,1219034,2233,1634,0,6,70,88,0,0
498,17:06:38:758,30532,1221267,911,3867,0,6,70,94,-8,0
499,17:06:39:669,30554,1222178,1699,4778,0,6,70,86,0,0
500,17:06:41:368,30597,1223877,1566,1699,1,4,70,86,0,0
501,17:06:42:934,30636,1225443,2934,3265,1,4,74,86,0,0
502,17:06:45:868,30709,1228377,1484,2934,0,4,74,86,0,0
503,17:06:47:352,30747,1229861,2050,4418,0,4,74,90,0,0
504,17:06:49:402,30798,1231911,2216,2050,1,6,74,90,0,0
505,17:06:51:618,30853,1234127,1567,4266,1,6,80,90,0,0
506,17:06:53:185,30892,1235694,1550,1567,0,4,80,90,0,0
507,17:06:54:735,30931,1237244,911,3117,0,4,80,94,-8,0
508,17:06:55:646,30954,1238155,7283,4028,0,4,80,86,0,0
509,17:07:02:929,31136,1245438,1167,7283,1,3,80,86,0,0
510,17:07:04:096,31165,1246605,2801,8450,1,3,83,86,0,0
511,17:07:06:897,31235,1249406,1466,2801,0,4,83,86,0,0
512,17:07:08:363,31272,1250872,6166,4267,0,4,83,90,0,0
513,17:07:14:529,31426,1257038,1934,6166,1,5,83,90,0,0
514,17:07:16:463,31474,1258972,3067,8100,1,5,88,90,0,0
515,17:07:19:530,31551,1262039,2300,3067,0,6,88,90,0,0
516,17:07:21:830,31608,1264339,10135,5367,0,6,88,96,0,0
517,17:07:31:965,31862,1274474,2249,10135,1,6,88,96,0,0
518,17:07:34:214,31918,1276723,910,12384,1,6,94,96,-8,0
519,17:07:35:124,31941,1277633,4866,13294,1,6,86,96,0,0
520,17:07:39:990,32062,1282499,1201,4866,0,5,86,96,0,0
521,17:07:41:191,32092,1283700,9021,6067,0,5,86,99,0,0
522,17:07:50:212,32318,1292721,0,15088,0,5,86,99,0,0
