,UniversalTime,FrameNr,EntireGameTime,Duration,TurnTime,WhosTurn,DiceValue,Human,Furhat,ifSnake,ifLadder
319,13:42:00:870,19709,788359,784,2217,0,2,45,81,0,0
320,13:42:01:654,19729,789143,2349,3001,0,2,45,83,0,0
321,13:42:04:003,19787,791492,384,2349,1,1,45,83,0,0
322,13:42:04:387,19797,791876,2667,2733,1,1,46,83,0,0
323,13:42:07:054,19864,794543,2316,2667,0,6,46,83,0,0
324,13:42:09:370,19921,796859,911,4983,0,6,46,89,-18,0
325,13:42:10:281,19944,797770,1931,5894,0,6,46,71,0,0
326,13:42:12:212,19993,799701,1468,1931,1,4,46,71,0,0
327,13:42:13:680,20029,801169,727,3399,1,4,50,71,0,19
328,13:42:14:407,20047,801896,2434,4126,1,4,69,71,0,0
329,13:42:16:841,20108,804330,1516,2434,0,4,69,71,0,0
330,13:42:18:357,20146,805846,2817,3950,0,4,69,75,0,0
331,13:42:21:174,20217,808663,716,2817,1,2,69,75,0,0
332,13:42:21:890,20234,809379,3051,3533,1,2,71,75,0,0
333,13:42:24:941,20311,812430,782,3051,0,2,71,75,0,0
334,13:42:25:723,20330,813212,2051,3833,0,2,71,77,0,0
335,13:42:27:774,20382,815263,1150,2051,1,3,71,77,0,0
336,13:42:28:924,20410,816413,2433,3201,1,3,74,77,0,0
337,13:42:31:357,20471,818846,1050,2433,0,3,74,77,0,0
338,13:42:32:407,20497,819896,1983,3483,0,3,74,80,0,0
339,13:42:34:390,20547,821879,367,1983,1,1,74,80,0,0
340,13:42:34:757,20556,822246,6917,2350,1,1,75,80,0,0
341,13:42:41:674,20729,829163,1934,6917,0,5,75,80,0,0
342,13:42:43:608,20777,831097,892,8851,0,5,75,85,-12,0
343,13:42:44:500,20800,831989,2284,9743,0,5,75,73,0,0
344,13:42:46:784,20857,834273,2233,2284,1,6,75,73,0,0
345,13:42:49:017,20913,836506,2483,4517,1,6,81,73,0,0
346,13:42:51:500,20975,838989,2267,2483,0,6,81,73,0,0
347,13:42:53:767,21031,841256,1144,4750,0,6,81,79,-21,0
348,13:42:54:911,21060,842400,1384,5894,0,6,81,58,0,0
349,13:42:56:295,21095,843784,1150,1384,1,3,81,58,0,0
350,13:42:57:445,21123,844934,5333,2534,1,3,84,58,0,0
351,13:43:02:778,21257,850267,1833,5333,0,5,84,58,0,0
352,13:43:04:611,21302,852100,1142,7166,0,5,84,63,-21,0
353,13:43:05:753,21331,853242,3317,8308,0,5,84,42,0,0
354,13:43:09:070,21414,856559,1167,3317,1,3,84,42,0,0
355,13:43:10:237,21443,857726,1644,4484,1,3,87,42,-40,0
356,13:43:11:881,21484,859370,3865,6128,1,3,47,42,0,0
357,13:43:15:746,21581,863235,400,3865,0,1,47,42,0,0
358,13:43:16:146,21591,863635,1162,4265,0,1,47,43,-21,0
359,13:43:17:308,21620,864797,1650,5427,0,1,47,22,0,0
360,13:43:18:958,21661,866447,749,1650,1,2,47,22,0,0
361,13:43:19:707,21680,867196,1984,2399,1,2,49,22,0,0
362,13:43:21:691,21730,869180,1166,1984,0,3,49,22,0,0
363,13:43:22:857,21759,870346,1127,3150,0,3,49,25,-21,0
364,13:43:23:984,21787,871473,2267,4277,0,3,49,4,0,0
365,13:43:26:251,21844,873740,1116,2267,1,3,49,4,0,0
366,13:43:27:367,21871,874856,3000,3383,1,3,52,4,0,0
367,13:43:30:367,21946,877856,1934,3000,0,5,52,4,0,0
368,13:43:32:301,21995,879790,2200,4934,0,5,52,9,0,0
369,13:43:34:501,22050,881990,1933,2200,1,5,52,9,0,0
370,13:43:36:434,22098,883923,1410,4133,1,5,57,9,0,26
371,13:43:37:844,22133,885333,3300,5543,1,5,83,9,0,0
372,13:43:41:144,22216,888633,1467,3300,0,4,83,9,0,0
373,13:43:42:611,22252,890100,2350,4767,0,4,83,13,0,0
374,13:43:44:961,22311,892450,1550,2350,1,4,83,13,0,0
375,13:43:46:511,22350,894000,1642,3900,1,4,87,13,-40,0
376,13:43:48:153,22391,895642,2934,5542,1,4,47,13,0,0
377,13:43:51:087,22464,898576,1950,2934,0,5,47,13,0,0
