,UniversalTime,FrameNr,EntireGameTime,Duration,TurnTime,WhosTurn,DiceValue,Human,Furhat,ifSnake,ifLadder
470,11:12:50:974,27946,1117838,1116,2168,0,3,58,28,0,0
471,11:12:52:090,27974,1118954,1900,3284,0,3,58,31,0,0
472,11:12:53:990,28021,1120854,1050,1900,1,3,58,31,0,0
473,11:12:55:040,28048,1121904,1650,2950,1,3,61,31,0,0
474,11:12:56:690,28089,1123554,1533,1650,0,4,61,31,0,0
475,11:12:58:223,28127,1125087,2250,3183,0,4,61,35,0,0
476,11:13:00:473,28183,1127337,384,2250,1,1,61,35,0,0
477,11:13:00:857,28193,1127721,1784,2634,1,1,62,35,0,0
478,11:13:02:641,28238,1129505,799,1784,0,2,62,35,0,0
479,11:13:03:440,28258,1130304,2167,2583,0,2,62,37,0,0
480,11:13:05:607,28312,1132471,1950,2167,1,5,62,37,0,0
481,11:13:07:557,28361,1134421,3367,4117,1,5,67,37,0,0
482,11:13:10:924,28445,1137788,766,3367,0,2,67,37,0,0
483,11:13:11:690,28464,1138554,2434,4133,0,2,67,39,0,0
484,11:13:14:124,28525,1140988,2267,2434,1,6,67,39,0,0
485,11:13:16:391,28581,1143255,2532,4701,1,6,73,39,0,0
486,11:13:18:923,28645,1145787,1067,2532,0,3,73,39,0,0
487,11:13:19:990,28671,1146854,2566,3599,0,3,73,42,0,0
488,11:13:22:556,28736,1149420,1535,2566,1,4,73,42,0,0
489,11:13:24:091,28774,1150955,3982,4101,1,4,77,42,0,0
490,11:13:28:073,28873,1154937,2334,3982,0,6,77,42,0,0
491,11:13:30:407,28932,1157271,2200,6316,0,6,77,48,0,0
492,11:13:32:607,28987,1159471,1450,2200,1,4,77,48,0,0
493,11:13:34:057,29023,1160921,2450,3650,1,4,81,48,0,0
494,11:13:36:507,29084,1163371,1851,2450,0,5,81,48,0,0
495,11:13:38:358,29131,1165222,893,4301,0,5,81,53,-8,0
496,11:13:39:251,29153,1166115,3216,5194,0,5,81,45,0,0
497,11:13:42:467,29233,1169331,1151,3216,1,3,81,45,0,0
498,11:13:43:618,29262,1170482,2833,4367,1,3,84,45,0,0
499,11:13:46:451,29333,1173315,2233,2833,0,6,84,45,0,0
500,11:13:48:684,29389,1175548,1729,5066,0,6,84,51,-41,0
501,11:13:50:413,29432,1177277,5781,6795,0,6,84,10,0,0
502,11:13:56:194,29576,1183058,768,5781,1,2,84,10,0,0
503,11:13:56:962,29596,1183826,3082,6549,1,2,86,10,0,0
504,11:14:00:044,29673,1186908,367,3082,0,1,86,10,0,0
505,11:14:00:411,29682,1187275,1044,3449,0,1,86,11,0,20
506,11:14:01:455,29708,1188319,3033,4493,0,1,86,31,0,0
507,11:14:04:488,29784,1191352,2233,3033,1,6,86,31,0,0
508,11:14:06:721,29840,1193585,2183,5266,1,6,92,31,0,0
509,11:14:08:904,29894,1195768,1900,2183,0,5,92,31,0,0
510,11:14:10:804,29942,1197668,5517,4083,0,5,92,36,0,0
511,11:14:16:321,30080,1203185,1967,5517,1,5,92,36,0,0
512,11:14:18:288,30129,1205152,2900,7484,1,5,97,36,0,0
513,11:14:21:188,30201,1208052,2284,2900,0,6,97,36,0,0
514,11:14:23:472,30258,1210336,2717,5184,0,6,97,42,0,0
515,11:14:26:189,30326,1213053,383,2717,1,1,97,42,0,0
516,11:14:26:572,30336,1213436,1409,3100,1,1,98,42,-36,0
517,11:14:27:981,30371,1214845,11955,4509,1,1,62,42,0,0
518,11:14:39:936,30670,1226800,0,16464,1,1,62,42,0,0
