,UniversalTime,FrameNr,EntireGameTime,Duration,TurnTime,WhosTurn,DiceValue,Human,Furhat,ifSnake,ifLadder
416,15:36:10:641,25881,1035248,2217,5817,0,6,78,81,0,0
417,15:36:12:858,25937,1037465,383,2217,1,1,78,81,0,0
418,15:36:13:241,25946,1037848,1143,2600,1,1,79,81,-21,0
419,15:36:14:384,25975,1038991,5733,3743,1,1,58,81,0,0
420,15:36:20:117,26118,1044724,2334,5733,0,6,58,81,0,0
421,15:36:22:451,26176,1047058,1644,8067,0,6,58,87,-40,0
422,15:36:24:095,26218,1048702,1666,9711,0,6,58,47,0,0
423,15:36:25:761,26259,1050368,667,1666,1,2,58,47,0,0
424,15:36:26:428,26276,1051035,5450,2333,1,2,60,47,0,0
425,15:36:31:878,26412,1056485,1100,5450,0,3,60,47,0,0
426,15:36:32:978,26440,1057585,726,6550,0,3,60,50,0,19
427,15:36:33:704,26458,1058311,4532,7276,0,3,60,69,0,0
428,15:36:38:236,26571,1062843,2317,4532,1,6,60,69,0,0
429,15:36:40:553,26629,1065160,1211,6849,1,6,66,69,0,9
430,15:36:41:764,26659,1066371,5182,8060,1,6,75,69,0,0
431,15:36:46:946,26789,1071553,2234,5182,0,6,75,69,0,0
432,15:36:49:180,26845,1073787,2799,7416,0,6,75,75,0,0
433,15:36:51:979,26915,1076586,1850,2799,1,5,75,75,0,0
434,15:36:53:829,26961,1078436,2451,4649,1,5,80,75,0,0
435,15:36:56:280,27022,1080887,417,2451,0,1,80,75,0,0
436,15:36:56:697,27033,1081304,2400,2868,0,1,80,76,0,0
437,15:36:59:097,27093,1083704,783,2400,1,2,80,76,0,0
438,15:36:59:880,27112,1084487,1396,3183,1,2,82,76,-18,0
439,15:37:01:276,27147,1085883,2249,4579,1,2,64,76,0,0
440,15:37:03:525,27203,1088132,1150,2249,0,3,64,76,0,0
441,15:37:04:675,27232,1089282,1144,3399,0,3,64,79,-21,0
442,15:37:05:819,27261,1090426,4317,4543,0,3,64,58,0,0
443,15:37:10:136,27369,1094743,1917,4317,1,5,64,58,0,0
444,15:37:12:053,27416,1096660,1499,6234,1,5,69,58,0,0
445,15:37:13:552,27454,1098159,1833,1499,0,5,69,58,0,0
446,15:37:15:385,27500,1099992,1144,3332,0,5,69,63,-21,0
447,15:37:16:529,27528,1101136,4867,4476,0,5,69,42,0,0
448,15:37:21:396,27650,1106003,2216,4867,1,6,69,42,0,0
449,15:37:23:612,27705,1108219,2967,7083,1,6,75,42,0,0
450,15:37:26:579,27780,1111186,2316,2967,0,6,75,42,0,0
451,15:37:28:895,27838,1113502,2251,5283,0,6,75,48,0,0
452,15:37:31:146,27894,1115753,2250,2251,1,6,75,48,0,0
453,15:37:33:396,27950,1118003,3032,4501,1,6,81,48,0,0
454,15:37:36:428,28026,1121035,1484,3032,0,4,81,48,0,0
455,15:37:37:912,28063,1122519,3384,4516,0,4,81,52,0,0
456,15:37:41:296,28148,1125903,1916,3384,1,5,81,52,0,0
457,15:37:43:212,28195,1127819,3949,5300,1,5,86,52,0,0
458,15:37:47:161,28294,1131768,367,3949,0,1,86,52,0,0
459,15:37:47:528,28303,1132135,896,4316,0,1,86,53,-8,0
460,15:37:48:424,28326,1133031,4799,5212,0,1,86,45,0,0
461,15:37:53:223,28446,1137830,783,4799,1,2,86,45,0,0
462,15:37:54:006,28465,1138613,2567,5582,1,2,88,45,0,0
463,15:37:56:573,28530,1141180,1149,2567,0,3,88,45,0,0
464,15:37:57:722,28558,1142329,3483,3716,0,3,88,48,0,0
465,15:38:01:205,28645,1145812,1850,3483,1,5,88,48,0,0
466,15:38:03:055,28692,1147662,4635,5333,1,5,93,48,0,0
467,15:38:07:690,28807,1152297,700,4635,0,2,93,48,0,0
468,15:38:08:390,28825,1152997,727,5335,0,2,93,50,0,19
469,15:38:09:117,28843,1153724,3934,6062,0,2,93,69,0,0
470,15:38:13:051,28941,1157658,1133,3934,1,3,93,69,0,0
471,15:38:14:184,28970,1158791,4783,5067,1,3,96,69,0,0
472,15:38:18:967,29089,1163574,317,4783,0,1,96,69,0,0
473,15:38:19:284,29097,1163891,7200,5100,0,1,96,70,0,0
474,15:38:26:484,29277,1171091,1200,7200,1,3,96,70,0,0
475,15:38:27:684,29307,1172291,0,8400,1,3,99,70,0,0
476,15:38:27:684,29307,1172291,4733,8400,1,3,99,70,0,0
477,15:38:32:417,29426,1177024,9500,13133,1,0,0,0,0,0
478,15:38:41:917,29663,1186524,416,22633,1,1,0,0,0,0
479,15:38:42:333,29674,1186940,3050,23049,1,1,1,0,0,0
480,15:38:45:383,29750,1189990,2350,3050,0,6,1,0,0,0
481,15:38:47:733,29808,1192340,1850,5400,0,6,1,6,0,0
482,15:38:49:583,29855,1194190,784,1850,1,2,1,6,0,0
483,15:38:50:367,29874,1194974,5167,2634,1,2,3,6,0,0
484,15:38:55:534,30004,1200141,1150,5167,0,3,3,6,0,0
485,15:38:56:684,30032,1201291,3750,6317,0,3,3,9,0,0
486,15:39:00:434,30126,1205041,1550,3750,1,4,3,9,0,0
487,15:39:01:984,30165,1206591,6388,5300,1,4,7,9,0,0
488,15:39:08:372,30324,1212979,0,11688,1,4,7,9,0,0
