,UniversalTime,FrameNr,EntireGameTime,Duration,TurnTime,WhosTurn,DiceValue,Human,Furhat,ifSnake,ifLadder
77,10:21:24:923,4785,191402,1200,3167,1,3,36,40,0,0
78,10:21:26:123,4815,192602,6350,4367,1,3,39,40,0,0
79,10:21:32:473,4974,198952,1550,6350,0,4,39,40,0,0
80,10:21:34:023,5013,200502,2533,7900,0,4,39,44,0,0
81,10:21:36:556,5076,203035,1484,2533,1,4,39,44,0,0
82,10:21:38:040,5113,204519,1159,4017,1,4,43,44,-21,0
83,10:21:39:199,5142,205678,5100,5176,1,4,22,44,0,0
84,10:21:44:299,5269,210778,1917,5100,0,5,22,44,0,0
85,10:21:46:216,5317,212695,1967,7017,0,5,22,49,0,0
86,10:21:48:183,5367,214662,783,1967,1,2,22,49,0,0
87,10:21:48:966,5386,215445,6367,2750,1,2,24,49,0,0
88,10:21:55:333,5545,221812,716,6367,0,2,24,49,0,0
89,10:21:56:049,5563,222528,1726,7083,0,2,24,51,-41,0
90,10:21:57:775,5606,224254,2583,8809,0,2,24,10,0,0
91,10:22:00:358,5671,226837,767,2583,1,2,24,10,0,0
92,10:22:01:125,5690,227604,3683,3350,1,2,26,10,0,0
93,10:22:04:808,5782,231287,1151,3683,0,3,26,10,0,0
94,10:22:05:959,5811,232438,2700,4834,0,3,26,13,0,0
95,10:22:08:659,5878,235138,1183,2700,1,3,26,13,0,0
96,10:22:09:842,5908,236321,3533,3883,1,3,29,13,0,0
97,10:22:13:375,5996,239854,1950,3533,0,5,29,13,0,0
98,10:22:15:325,6045,241804,5917,5483,0,5,29,18,0,0
99,10:22:21:242,6193,247721,733,5917,1,2,29,18,0,0
100,10:22:21:975,6211,248454,4584,6650,1,2,31,18,0,0
101,10:22:26:559,6326,253038,1083,4584,0,3,31,18,0,0
102,10:22:27:642,6353,254121,911,5667,0,3,31,21,0,18
103,10:22:28:553,6376,255032,2699,6578,0,3,31,39,0,0
104,10:22:31:252,6443,257731,383,2699,1,1,31,39,0,0
105,10:22:31:635,6453,258114,2601,3082,1,1,32,39,0,0
106,10:22:34:236,6518,260715,1483,2601,0,4,32,39,0,0
107,10:22:35:719,6555,262198,1161,4084,0,4,32,43,-21,0
108,10:22:36:880,6584,263359,2700,5245,0,4,32,22,0,0
109,10:22:39:580,6651,266059,1933,2700,1,5,32,22,0,0
110,10:22:41:513,6700,267992,5384,4633,1,5,37,22,0,0
111,10:22:46:897,6834,273376,1516,5384,0,4,37,22,0,0
112,10:22:48:413,6872,274892,4517,6900,0,4,37,26,0,0
113,10:22:52:930,6985,279409,1833,4517,1,5,37,26,0,0
114,10:22:54:763,7031,281242,3434,6350,1,5,42,26,0,0
115,10:22:58:197,7117,284676,400,3434,0,1,42,26,0,0
116,10:22:58:597,7127,285076,3600,3834,0,1,42,27,0,0
117,10:23:02:197,7217,288676,783,3600,1,2,42,27,0,0
118,10:23:02:980,7236,289459,3033,4383,1,2,44,27,0,0
119,10:23:06:013,7312,292492,1884,3033,0,5,44,27,0,0
120,10:23:07:897,7359,294376,4916,4917,0,5,44,32,0,0
121,10:23:12:813,7482,299292,1534,4916,1,4,44,32,0,0
122,10:23:14:347,7521,300826,2117,6450,1,4,48,32,0,0
123,10:23:16:464,7574,302943,767,2117,0,2,48,32,0,0
124,10:23:17:231,7593,303710,2933,2884,0,2,48,34,0,0
125,10:23:20:164,7666,306643,2267,2933,1,6,48,34,0,0
126,10:23:22:431,7723,308910,3366,5200,1,6,54,34,0,0
127,10:23:25:797,7807,312276,2267,3366,0,6,54,34,0,0
128,10:23:28:064,7864,314543,3267,5633,0,6,54,40,0,0
129,10:23:31:331,7945,317810,350,3267,1,1,54,40,0,0
130,10:23:31:681,7954,318160,5533,3617,1,1,55,40,0,0
131,10:23:37:214,8092,323693,383,5533,0,1,55,40,0,0
132,10:23:37:597,8102,324076,894,5916,0,1,55,41,-4,0
133,10:23:38:491,8124,324970,5001,6810,0,1,55,37,0,0
134,10:23:43:492,8249,329971,783,5001,1,2,55,37,0,0
135,10:23:44:275,8269,330754,1409,5784,1,2,57,37,0,26
136,10:23:45:684,8304,332163,5267,7193,1,2,83,37,0,0
137,10:23:50:951,8436,337430,2251,5267,0,6,83,37,0,0
138,10:23:53:202,8492,339681,1160,7518,0,6,83,43,-21,0
139,10:23:54:362,8521,340841,3834,8678,0,6,83,22,0,0
140,10:23:58:196,8617,344675,750,3834,1,2,83,22,0,0
141,10:23:58:946,8636,345425,894,4584,1,2,85,22,-12,0
142,10:23:59:840,8658,346319,3649,5478,1,2,73,22,0,0
143,10:24:03:489,8749,349968,401,3649,0,1,73,22,0,0
144,10:24:03:890,8759,350369,1143,4050,0,1,73,23,0,21
145,10:24:05:033,8788,351512,2733,5193,0,1,73,44,0,0
146,10:24:07:766,8856,354245,1900,2733,1,5,73,44,0,0
147,10:24:09:666,8904,356145,2267,4633,1,5,78,44,0,0
148,10:24:11:933,8960,358412,383,2267,0,1,78,44,0,0
149,10:24:12:316,8970,358795,3383,2650,0,1,78,45,0,0
150,10:24:15:699,9054,362178,1067,3383,1,3,78,45,0,0
151,10:24:16:766,9081,363245,3017,4450,1,3,81,45,0,0
152,10:24:19:783,9157,366262,1883,3017,0,5,81,45,0,0
153,10:24:21:666,9204,368145,726,4900,0,5,81,50,0,19
154,10:24:22:392,9222,368871,2333,5626,0,5,81,69,0,0
155,10:24:24:725,9280,371204,2316,2333,1,6,81,69,0,0
156,10:24:27:041,9338,373520,1644,4649,1,6,87,69,-40,0
157,10:24:28:685,9379,375164,4868,6293,1,6,47,69,0,0
158,10:24:33:553,9501,380032,316,4868,0,1,47,69,0,0
159,10:24:33:869,9509,380348,2100,5184,0,1,47,70,0,0
160,10:24:35:969,9561,382448,1867,2100,1,5,47,70,0,0
161,10:24:37:836,9608,384315,3117,3967,1,5,52,70,0,0
162,10:24:40:953,9686,387432,1916,3117,0,5,52,70,0,0
163,10:24:42:869,9734,389348,1600,5033,0,5,52,75,0,0
164,10:24:44:469,9774,390948,1934,1600,1,5,52,75,0,0
165,10:24:46:403,9822,392882,1410,3534,1,5,57,75,0,26
166,10:24:47:813,9857,394292,3868,4944,1,5,83,75,0,0
167,10:24:51:681,9954,398160,2248,3868,0,6,83,75,0,0
168,10:24:53:929,10010,400408,2051,6116,0,6,83,81,0,0
169,10:24:55:980,10061,402459,1133,2051,1,3,83,81,0,0
170,10:24:57:113,10090,403592,5116,3184,1,3,86,81,0,0
171,10:25:02:229,10218,408708,2318,5116,0,6,86,81,0,0
172,10:25:04:547,10276,411026,1643,7434,0,6,86,87,-40,0
173,10:25:06:190,10317,412669,2002,9077,0,6,86,47,0,0
174,10:25:08:192,10367,414671,1848,2002,1,5,86,47,0,0
175,10:25:10:040,10413,416519,5467,3850,1,5,91,47,0,0
176,10:25:15:507,10550,421986,2234,5467,0,6,91,47,0,0
177,10:25:17:741,10606,424220,894,7701,0,6,91,53,-8,0
178,10:25:18:635,10628,425114,2849,8595,0,6,91,45,0,0
179,10:25:21:484,10699,427963,1167,2849,1,3,91,45,0,0
180,10:25:22:651,10728,429130,910,4016,1,3,94,45,-8,0
181,10:25:23:561,10751,430040,2966,4926,1,3,86,45,0,0
182,10:25:26:527,10825,433006,1850,2966,0,5,86,45,0,0
183,10:25:28:377,10871,434856,727,4816,0,5,86,50,0,19
184,10:25:29:104,10890,435583,2650,5543,0,5,86,69,0,0
185,10:25:31:754,10956,438233,399,2650,1,1,86,69,0,0
186,10:25:32:153,10966,438632,1643,3049,1,1,87,69,-40,0
187,10:25:33:796,11007,440275,3867,4692,1,1,47,69,0,0
188,10:25:37:663,11104,444142,1483,3867,0,4,47,69,0,0
189,10:25:39:146,11141,445625,2300,5350,0,4,47,73,0,0
190,10:25:41:446,11198,447925,1067,2300,1,3,47,73,0,0
191,10:25:42:513,11225,448992,726,3367,1,3,50,73,0,19
192,10:25:43:239,11243,449718,2716,4093,1,3,69,73,0,0
193,10:25:45:955,11311,452434,734,2716,0,2,69,73,0,0
194,10:25:46:689,11329,453168,3733,3450,0,2,69,75,0,0
195,10:25:50:422,11423,456901,1501,3733,1,4,69,75,0,0
196,10:25:51:923,11460,458402,2283,5234,1,4,73,75,0,0
197,10:25:54:206,11517,460685,1167,2283,0,3,73,75,0,0
198,10:25:55:373,11546,461852,1833,3450,0,3,73,78,0,0
199,10:25:57:206,11592,463685,1532,1833,1,4,73,78,0,0
200,10:25:58:738,11630,465217,4851,3365,1,4,77,78,0,0
201,10:26:03:589,11752,470068,1849,4851,0,5,77,78,0,0
202,10:26:05:438,11798,471917,1601,6700,0,5,77,83,0,0
203,10:26:07:039,11838,473518,367,1601,1,1,77,83,0,0
204,10:26:07:406,11847,473885,6367,1968,1,1,78,83,0,0
205,10:26:13:773,12006,480252,1549,6367,0,4,78,83,0,0
206,10:26:15:322,12045,481801,1644,7916,0,4,78,87,-40,0
207,10:26:16:966,12086,483445,1650,9560,0,4,78,47,0,0
208,10:26:18:616,12127,485095,1066,1650,1,3,78,47,0,0
209,10:26:19:682,12154,486161,3250,2716,1,3,81,47,0,0
210,10:26:22:932,12235,489411,384,3250,0,1,81,47,0,0
211,10:26:23:316,12245,489795,1982,3634,0,1,81,48,0,0
212,10:26:25:298,12294,491777,785,1982,1,2,81,48,0,0
213,10:26:26:083,12314,492562,2532,2767,1,2,83,48,0,0
214,10:26:28:615,12377,495094,1484,2532,0,4,83,48,0,0
215,10:26:30:099,12414,496578,1917,4016,0,4,83,52,0,0
216,10:26:32:016,12462,498495,2300,1917,1,6,83,52,0,0
217,10:26:34:316,12520,500795,911,4217,1,6,89,52,-18,0
218,10:26:35:227,12543,501706,2933,5128,1,6,71,52,0,0
219,10:26:38:160,12616,504639,1133,2933,0,3,71,52,0,0
220,10:26:39:293,12644,505772,2016,4066,0,3,71,55,0,0
221,10:26:41:309,12695,507788,1501,2016,1,4,71,55,0,0
222,10:26:42:810,12732,509289,2534,3517,1,4,75,55,0,0
223,10:26:45:344,12796,511823,1582,2534,0,4,75,55,0,0
224,10:26:46:926,12835,513405,1667,4116,0,4,75,59,0,0
225,10:26:48:593,12877,515072,401,1667,1,1,75,59,0,0
226,10:26:48:994,12887,515473,3298,2068,1,1,76,59,0,0
227,10:26:52:292,12969,518771,1468,3298,0,4,76,59,0,0
228,10:26:53:760,13006,520239,1143,4766,0,4,76,63,-21,0
229,10:26:54:903,13035,521382,1716,5909,0,4,76,42,0,0
230,10:26:56:619,13077,523098,1833,1716,1,5,76,42,0,0
231,10:26:58:452,13123,524931,2267,3549,1,5,81,42,0,0
232,10:27:00:719,13180,527198,2317,2267,0,6,81,42,0,0
233,10:27:03:036,13238,529515,1867,4584,0,6,81,48,0,0
234,10:27:04:903,13285,531382,2317,1867,1,6,81,48,0,0
235,10:27:07:220,13342,533699,1643,4184,1,6,87,48,-40,0
236,10:27:08:863,13384,535342,5249,5827,1,6,47,48,0,0
237,10:27:14:112,13515,540591,384,5249,0,1,47,48,0,0
238,10:27:14:496,13524,540975,1700,5633,0,1,47,49,0,0
239,10:27:16:196,13567,542675,367,1700,1,1,47,49,0,0
240,10:27:16:563,13576,543042,2883,2067,1,1,48,49,0,0
241,10:27:19:446,13648,545925,700,2883,0,2,48,49,0,0
242,10:27:20:146,13666,546625,1727,3583,0,2,48,51,-41,0
243,10:27:21:873,13709,548352,1716,5310,0,2,48,10,0,0
244,10:27:23:589,13752,550068,384,1716,1,1,48,10,0,0
245,10:27:23:973,13761,550452,2983,2100,1,1,49,10,0,0
246,10:27:26:956,13836,553435,367,2983,0,1,49,10,0,0
247,10:27:27:323,13845,553802,1044,3350,0,1,49,11,0,20
248,10:27:28:367,13871,554846,1867,4394,0,1,49,31,0,0
249,10:27:30:234,13918,556713,716,1867,1,2,49,31,0,0
250,10:27:30:950,13936,557429,1727,2583,1,2,51,31,-41,0
251,10:27:32:677,13979,559156,3950,4310,1,2,10,31,0,0
252,10:27:36:627,14078,563106,767,3950,0,2,10,31,0,0
253,10:27:37:394,14097,563873,909,4717,0,2,10,33,-6,0
254,10:27:38:303,14120,564782,1784,5626,0,2,10,27,0,0
255,10:27:40:087,14164,566566,1532,1784,1,4,10,27,0,0
256,10:27:41:619,14202,568098,3368,3316,1,4,14,27,0,0
257,10:27:44:987,14287,571466,1117,3368,0,3,14,27,0,0
258,10:27:46:104,14315,572583,1682,4485,0,3,14,30,0,0
259,10:27:47:786,14357,574265,2268,1682,1,6,14,30,0,0
260,10:27:50:054,14413,576533,13049,3950,1,6,20,30,0,0
261,10:28:03:103,14740,589582,400,13049,0,1,20,30,0,0
262,10:28:03:503,14750,589982,2001,13449,0,1,20,31,0,0
263,10:28:05:504,14800,591983,1182,2001,1,3,20,31,0,0
264,10:28:06:686,14829,593165,1145,3183,1,3,23,31,0,21
265,10:28:07:831,14858,594310,3466,4328,1,3,44,31,0,0
266,10:28:11:297,14944,597776,1916,3466,0,5,44,31,0,0
267,10:28:13:213,14992,599692,1867,5382,0,5,44,36,0,0
268,10:28:15:080,15039,601559,367,1867,1,1,44,36,0,0
269,10:28:15:447,15048,601926,2466,2234,1,1,45,36,0,0
270,10:28:17:913,15110,604392,2268,2466,0,6,45,36,0,0
271,10:28:20:181,15166,606660,1800,4734,0,6,45,42,0,0
272,10:28:21:981,15212,608460,1532,1800,1,4,45,42,0,0
273,10:28:23:513,15250,609992,4750,3332,1,4,49,42,0,0
274,10:28:28:263,15369,614742,1950,4750,0,5,49,42,0,0
275,10:28:30:213,15417,616692,1934,6700,0,5,49,47,0,0
276,10:28:32:147,15466,618626,1116,1934,1,3,49,47,0,0
277,10:28:33:263,15494,619742,2450,3050,1,3,52,47,0,0
278,10:28:35:713,15555,622192,2218,2450,0,6,52,47,0,0
279,10:28:37:931,15610,624410,892,4668,0,6,52,53,-8,0
280,10:28:38:823,15633,625302,2118,5560,0,6,52,45,0,0
281,10:28:40:941,15686,627420,1916,2118,1,5,52,45,0,0
282,10:28:42:857,15733,629336,1411,4034,1,5,57,45,0,26
283,10:28:44:268,15769,630747,4600,5445,1,5,83,45,0,0
284,10:28:48:868,15884,635347,383,4600,0,1,83,45,0,0
285,10:28:49:251,15893,635730,1784,4983,0,1,83,46,0,0
286,10:28:51:035,15938,637514,1549,1784,1,4,83,46,0,0
287,10:28:52:584,15977,639063,1644,3333,1,4,87,46,-40,0
288,10:28:54:228,16018,640707,4233,4977,1,4,47,46,0,0
289,10:28:58:461,16124,644940,1883,4233,0,5,47,46,0,0
290,10:29:00:344,16171,646823,1727,6116,0,5,47,51,-41,0
291,10:29:02:071,16214,648550,1633,7843,0,5,47,10,0,0
292,10:29:03:704,16255,650183,1467,1633,1,4,47,10,0,0
293,10:29:05:171,16291,651650,1726,3100,1,4,51,10,-41,0
294,10:29:06:897,16334,653376,4317,4826,1,4,10,10,0,0
295,10:29:11:214,16442,657693,1150,4317,0,3,10,10,0,0
296,10:29:12:364,16471,658843,1583,5467,0,3,10,13,0,0
297,10:29:13:947,16511,660426,1150,1583,1,3,10,13,0,0
298,10:29:15:097,16539,661576,2217,2733,1,3,13,13,0,0
299,10:29:17:314,16595,663793,1151,2217,0,3,13,13,0,0
300,10:29:18:465,16624,664944,1965,3368,0,3,13,16,0,0
301,10:29:20:430,16673,666909,385,1965,1,1,13,16,0,0
302,10:29:20:815,16682,667294,3216,2350,1,1,14,16,0,0
303,10:29:24:031,16763,670510,800,3216,0,2,14,16,0,0
304,10:29:24:831,16783,671310,1516,4016,0,2,14,18,0,0
305,10:29:26:347,16821,672826,1567,1516,1,4,14,18,0,0
306,10:29:27:914,16860,674393,6051,3083,1,4,18,18,0,0
307,10:29:33:965,17011,680444,2266,6051,0,6,18,18,0,0
308,10:29:36:231,17068,682710,1850,8317,0,6,18,24,0,0
309,10:29:38:081,17114,684560,1084,1850,1,3,18,24,0,0
310,10:29:39:165,17141,685644,910,2934,1,3,21,24,0,18
311,10:29:40:075,17164,686554,4166,3844,1,3,39,24,0,0
312,10:29:44:241,17268,690720,384,4166,0,1,39,24,0,0
313,10:29:44:625,17278,691104,1125,4550,0,1,39,25,-21,0
314,10:29:45:750,17306,692229,1950,5675,0,1,39,4,0,0
315,10:29:47:700,17354,694179,1067,1950,1,3,39,4,0,0
316,10:29:48:767,17381,695246,3399,3017,1,3,42,4,0,0
317,10:29:52:166,17466,698645,1551,3399,0,4,42,4,0,0
318,10:29:53:717,17505,700196,1832,4950,0,4,42,8,0,0
319,10:29:55:549,17551,702028,785,1832,1,2,42,8,0,0
320,10:29:56:334,17570,702813,2433,2617,1,2,44,8,0,0
321,10:29:58:767,17631,705246,717,2433,0,2,44,8,0,0
322,10:29:59:484,17649,705963,1799,3150,0,2,44,10,0,0
323,10:30:01:283,17694,707762,1167,1799,1,3,44,10,0,0
324,10:30:02:450,17723,708929,3666,2966,1,3,47,10,0,0
325,10:30:06:116,17815,712595,2300,3666,0,6,47,10,0,0
326,10:30:08:416,17872,714895,1773,5966,0,6,47,16,0,0
327,10:30:10:189,17917,716668,761,1773,1,2,47,16,0,0
328,10:30:10:950,17936,717429,3433,2534,1,2,49,16,0,0
329,10:30:14:383,18022,720862,2284,3433,0,6,49,16,0,0
330,10:30:16:667,18079,723146,2450,5717,0,6,49,22,0,0
331,10:30:19:117,18140,725596,1483,2450,1,4,49,22,0,0
332,10:30:20:600,18177,727079,894,3933,1,4,53,22,-8,0
333,10:30:21:494,18199,727973,5949,4827,1,4,45,22,0,0
334,10:30:27:443,18348,733922,1167,5949,0,3,45,22,0,0
335,10:30:28:610,18377,735089,1126,7116,0,3,45,25,-21,0
336,10:30:29:736,18405,736215,2284,8242,0,3,45,4,0,0
337,10:30:32:020,18462,738499,1883,2284,1,5,45,4,0,0
338,10:30:33:903,18510,740382,728,4167,1,5,50,4,0,19
339,10:30:34:631,18528,741110,5300,4895,1,5,69,4,0,0
340,10:30:39:931,18660,746410,1951,5300,0,5,69,4,0,0
341,10:30:41:882,18709,748361,2050,7251,0,5,69,9,0,0
342,10:30:43:932,18760,750411,1883,2050,1,5,69,9,0,0
343,10:30:45:815,18807,752294,2250,3933,1,5,74,9,0,0
344,10:30:48:065,18864,754544,1467,2250,0,4,74,9,0,0
345,10:30:49:532,18900,756011,2300,3717,0,4,74,13,0,0
346,10:30:51:832,18958,758311,1916,2300,1,5,74,13,0,0
347,10:30:53:748,19006,760227,1144,4216,1,5,79,13,-21,0
348,10:30:54:892,19034,761371,2400,5360,1,5,58,13,0,0
349,10:30:57:292,19094,763771,1566,2400,0,4,58,13,0,0
350,10:30:58:858,19133,765337,2967,3966,0,4,58,17,0,0
351,10:31:01:825,19208,768304,1449,2967,1,4,58,17,0,0
352,10:31:03:274,19244,769753,2717,4416,1,4,62,17,0,0
353,10:31:05:991,19312,772470,1867,2717,0,5,62,17,0,0
354,10:31:07:858,19358,774337,1883,4584,0,5,62,22,0,0
355,10:31:09:741,19406,776220,801,1883,1,2,62,22,0,0
356,10:31:10:542,19426,777021,3066,2684,1,2,64,22,0,0
357,10:31:13:608,19502,780087,2334,3066,0,6,64,22,0,0
358,10:31:15:942,19561,782421,2549,5400,0,6,64,28,0,0
359,10:31:18:491,19624,784970,1517,2549,1,4,64,28,0,0
360,10:31:20:008,19662,786487,2134,4066,1,4,68,28,0,0
361,10:31:22:142,19716,788621,1900,2134,0,5,68,28,0,0
362,10:31:24:042,19763,790521,909,4034,0,5,68,33,-6,0
363,10:31:24:951,19786,791430,2484,4943,0,5,68,27,0,0
364,10:31:27:435,19848,793914,717,2484,1,2,68,27,0,0
365,10:31:28:152,19866,794631,5366,3201,1,2,70,27,0,0
366,10:31:33:518,20000,799997,784,5366,0,2,70,27,0,0
367,10:31:34:302,20020,800781,1883,6150,0,2,70,29,0,0
368,10:31:36:185,20067,802664,400,1883,1,1,70,29,0,0
369,10:31:36:585,20077,803064,2733,2283,1,1,71,29,0,0
370,10:31:39:318,20145,805797,1101,2733,0,3,71,29,0,0
371,10:31:40:419,20172,806898,2198,3834,0,3,71,32,0,0
372,10:31:42:617,20227,809096,1950,2198,1,5,71,32,0,0
373,10:31:44:567,20276,811046,2901,4148,1,5,76,32,0,0
374,10:31:47:468,20349,813947,2367,2901,0,6,76,32,0,0
375,10:31:49:835,20408,816314,4234,5268,0,6,76,38,0,0
376,10:31:54:069,20514,820548,1833,4234,1,5,76,38,0,0
377,10:31:55:902,20560,822381,5518,6067,1,5,81,38,0,0
378,10:32:01:420,20697,827899,1431,5518,0,4,81,38,0,0
379,10:32:02:851,20733,829330,6634,6949,0,4,81,42,0,0
380,10:32:09:485,20899,835964,2334,6634,1,6,81,42,0,0
381,10:32:11:819,20957,838298,1643,8968,1,6,87,42,-40,0
382,10:32:13:462,20999,839941,3133,10611,1,6,47,42,0,0
383,10:32:16:595,21077,843074,784,3133,0,2,47,42,0,0
384,10:32:17:379,21096,843858,2699,3917,0,2,47,44,0,0
385,10:32:20:078,21164,846557,1866,2699,1,5,47,44,0,0
386,10:32:21:944,21211,848423,2201,4565,1,5,52,44,0,0
387,10:32:24:145,21266,850624,1150,2201,0,3,52,44,0,0
388,10:32:25:295,21294,851774,2216,3351,0,3,52,47,0,0
389,10:32:27:511,21350,853990,1501,2216,1,4,52,47,0,0
390,10:32:29:012,21387,855491,4317,3717,1,4,56,47,0,0
391,10:32:33:329,21495,859808,383,4317,0,1,56,47,0,0
392,10:32:33:712,21505,860191,2215,4700,0,1,56,48,0,0
393,10:32:35:927,21560,862406,1502,2215,1,4,56,48,0,0
394,10:32:37:429,21598,863908,2650,3717,1,4,60,48,0,0
395,10:32:40:079,21664,866558,1866,2650,0,5,60,48,0,0
396,10:32:41:945,21711,868424,893,4516,0,5,60,53,-8,0
397,10:32:42:838,21733,869317,2200,5409,0,5,60,45,0,0
398,10:32:45:038,21788,871517,2300,2200,1,6,60,45,0,0
399,10:32:47:338,21845,873817,1210,4500,1,6,66,45,0,9
400,10:32:48:548,21876,875027,4684,5710,1,6,75,45,0,0
401,10:32:53:232,21993,879711,2232,4684,0,6,75,45,0,0
402,10:32:55:464,22049,881943,1727,6916,0,6,75,51,-41,0
403,10:32:57:191,22092,883670,4900,8643,0,6,75,10,0,0
404,10:33:02:091,22214,888570,1533,4900,1,4,75,10,0,0
405,10:33:03:624,22253,890103,1143,6433,1,4,79,10,-21,0
406,10:33:04:767,22281,891246,14270,7576,1,4,58,10,0,0
407,10:33:19:037,22638,905516,0,21846,1,4,58,10,0,0
