,UniversalTime,FrameNr,EntireGameTime,Duration,TurnTime,WhosTurn,DiceValue,Human,Furhat,ifSnake,ifLadder
417,14:36:49:709,27611,1104457,2918,5366,0,3,15,10,0,0
418,14:36:52:627,27684,1107375,400,2918,1,1,15,10,0,0
419,14:36:53:027,27694,1107775,6149,3318,1,1,16,10,0,0
420,14:36:59:176,27848,1113924,1533,6149,0,4,16,10,0,0
421,14:37:00:709,27886,1115457,2401,7682,0,4,16,14,0,0
422,14:37:03:110,27946,1117858,1500,2401,1,4,16,14,0,0
423,14:37:04:610,27984,1119358,3267,3901,1,4,20,14,0,0
424,14:37:07:877,28066,1122625,366,3267,0,1,20,14,0,0
425,14:37:08:243,28075,1122991,4234,3633,0,1,20,15,0,0
426,14:37:12:477,28181,1127225,383,4234,1,1,20,15,0,0
427,14:37:12:860,28190,1127608,910,4617,1,1,21,15,0,18
428,14:37:13:770,28213,1128518,3700,5527,1,1,39,15,0,0
429,14:37:17:470,28305,1132218,1567,3700,0,4,39,15,0,0
430,14:37:19:037,28345,1133785,912,5267,0,4,39,19,-18,0
431,14:37:19:949,28367,1134697,2882,6179,0,4,39,1,0,0
432,14:37:22:831,28439,1137579,2250,2882,1,6,39,1,0,0
433,14:37:25:081,28496,1139829,2767,5132,1,6,45,1,0,0
434,14:37:27:848,28565,1142596,2333,2767,0,6,45,1,0,0
435,14:37:30:181,28623,1144929,2083,5100,0,6,45,7,0,0
436,14:37:32:264,28675,1147012,1884,2083,1,5,45,7,0,0
437,14:37:34:148,28722,1148896,728,3967,1,5,50,7,0,19
438,14:37:34:876,28741,1149624,5349,4695,1,5,69,7,0,0
439,14:37:40:225,28874,1154973,383,5349,0,1,69,7,0,0
440,14:37:40:608,28884,1155356,3667,5732,0,1,69,8,0,0
441,14:37:44:275,28976,1159023,717,3667,1,2,69,8,0,0
442,14:37:44:992,28994,1159740,5783,4384,1,2,71,8,0,0
443,14:37:50:775,29138,1165523,1434,5783,0,4,71,8,0,0
444,14:37:52:209,29174,1166957,909,7217,0,4,71,12,-6,0
445,14:37:53:118,29197,1167866,2050,8126,0,4,71,6,0,0
446,14:37:55:168,29248,1169916,383,2050,1,1,71,6,0,0
447,14:37:55:551,29257,1170299,3051,2433,1,1,72,6,0,0
448,14:37:58:602,29334,1173350,1850,3051,0,5,72,6,0,0
449,14:38:00:452,29380,1175200,1042,4901,0,5,72,11,0,20
450,14:38:01:494,29406,1176242,2550,5943,0,5,72,31,0,0
451,14:38:04:044,29470,1178792,1550,2550,1,4,72,31,0,0
452,14:38:05:594,29509,1180342,2333,4100,1,4,76,31,0,0
453,14:38:07:927,29567,1182675,1883,2333,0,5,76,31,0,0
454,14:38:09:810,29614,1184558,4500,4216,0,5,76,36,0,0
455,14:38:14:310,29726,1189058,1451,4500,1,4,76,36,0,0
456,14:38:15:761,29763,1190509,5883,5951,1,4,80,36,0,0
457,14:38:21:644,29910,1196392,833,5883,0,2,80,36,0,0
458,14:38:22:477,29931,1197225,3484,6716,0,2,80,38,0,0
459,14:38:25:961,30018,1200709,2300,3484,1,6,80,38,0,0
460,14:38:28:261,30075,1203009,3583,5784,1,6,86,38,0,0
461,14:38:31:844,30165,1206592,684,3583,0,2,86,38,0,0
462,14:38:32:528,30182,1207276,4799,4267,0,2,86,40,0,0
463,14:38:37:327,30302,1212075,1167,4799,1,3,86,40,0,0
464,14:38:38:494,30331,1213242,912,5966,1,3,89,40,-18,0
465,14:38:39:406,30354,1214154,3267,6878,1,3,71,40,0,0
466,14:38:42:673,30436,1217421,1550,3267,0,4,71,40,0,0
467,14:38:44:223,30474,1218971,3333,4817,0,4,71,44,0,0
468,14:38:47:556,30558,1222304,1916,3333,1,5,71,44,0,0
469,14:38:49:472,30606,1224220,6955,5249,1,5,76,44,0,0
470,14:38:56:427,30779,1231175,0,12204,1,5,76,44,0,0
